time,source,unit,glucoseReading
2017-09-16 02:38:11.000,tidepool,mg/dL,108.108
2017-09-16 02:43:02.756,nightscout,mg/dL,117.0
2017-09-16 02:43:11.000,tidepool,mg/dL,108.108
2017-09-16 02:48:02.226,nightscout,mg/dL,117.0
2017-09-16 02:48:11.000,tidepool,mg/dL,108.108
2017-09-16 02:53:02.200,nightscout,mg/dL,121.0
2017-09-16 02:53:05.000,googlesheet,mg/dL,186.0
2017-09-16 02:53:11.000,tidepool,mg/dL,108.108
2017-09-16 02:58:02.176,nightscout,mg/dL,125.0
2017-09-16 02:58:11.000,tidepool,mg/dL,108.108
2017-09-16 03:03:02.151,nightscout,mg/dL,130.0
2017-09-16 03:03:11.000,tidepool,mg/dL,126.126
2017-09-16 03:08:02.126,nightscout,mg/dL,134.0
2017-09-16 03:08:11.000,tidepool,mg/dL,126.126
2017-09-16 03:13:02.665,nightscout,mg/dL,136.0
2017-09-16 03:13:11.000,tidepool,mg/dL,126.126
2017-09-16 03:18:02.199,nightscout,mg/dL,137.0
2017-09-16 03:18:11.000,tidepool,mg/dL,126.126
2017-09-16 03:23:02.961,nightscout,mg/dL,138.0
2017-09-16 03:23:11.000,tidepool,mg/dL,126.126
2017-09-16 03:28:02.961,nightscout,mg/dL,138.0
2017-09-16 03:28:11.000,tidepool,mg/dL,126.126
2017-09-16 03:33:02.123,nightscout,mg/dL,136.0
2017-09-16 03:33:11.000,tidepool,mg/dL,126.126
2017-09-16 03:38:02.098,nightscout,mg/dL,135.0
2017-09-16 03:38:11.000,tidepool,mg/dL,126.126
2017-09-16 03:43:02.950,nightscout,mg/dL,136.0
2017-09-16 03:43:11.000,tidepool,mg/dL,126.126
2017-09-16 03:48:03.048,nightscout,mg/dL,141.0
2017-09-16 03:48:11.000,tidepool,mg/dL,126.126
2017-09-16 03:53:02.147,nightscout,mg/dL,143.0
2017-09-16 03:53:11.000,tidepool,mg/dL,126.126
2017-09-16 03:58:02.369,nightscout,mg/dL,145.0
2017-09-16 03:58:11.000,tidepool,mg/dL,144.144
2017-09-16 04:03:02.954,nightscout,mg/dL,147.0
2017-09-16 04:03:11.000,tidepool,mg/dL,144.144
2017-09-16 04:08:01.925,nightscout,mg/dL,152.0
2017-09-16 04:08:11.000,tidepool,mg/dL,144.144
2017-09-16 04:13:02.269,nightscout,mg/dL,153.0
2017-09-16 04:13:11.000,tidepool,mg/dL,144.144
2017-09-16 04:18:02.873,nightscout,mg/dL,155.0
2017-09-16 04:18:11.000,tidepool,mg/dL,144.144
2017-09-16 04:23:02.958,nightscout,mg/dL,156.0
2017-09-16 04:23:11.000,tidepool,mg/dL,144.144
2017-09-16 04:28:02.056,nightscout,mg/dL,153.0
2017-09-16 04:28:11.000,tidepool,mg/dL,144.144
2017-09-16 04:33:02.029,nightscout,mg/dL,150.0
2017-09-16 04:33:11.000,tidepool,mg/dL,144.144
2017-09-16 04:38:02.006,nightscout,mg/dL,150.0
2017-09-16 04:38:11.000,tidepool,mg/dL,144.144
2017-09-16 04:43:02.981,nightscout,mg/dL,150.0
2017-09-16 04:43:11.000,tidepool,mg/dL,144.144
2017-09-16 04:48:02.325,nightscout,mg/dL,150.0
2017-09-16 04:48:11.000,tidepool,mg/dL,144.144
2017-09-16 04:53:02.929,nightscout,mg/dL,151.0
2017-09-16 04:53:11.000,tidepool,mg/dL,144.144
2017-09-16 04:58:02.906,nightscout,mg/dL,151.0
2017-09-16 04:58:11.000,tidepool,mg/dL,144.144
2017-09-16 05:03:02.004,nightscout,mg/dL,151.0
2017-09-16 05:03:11.000,tidepool,mg/dL,144.144
2017-09-16 05:08:02.853,nightscout,mg/dL,151.0
2017-09-16 05:08:11.000,tidepool,mg/dL,144.144
2017-09-16 05:13:02.954,nightscout,mg/dL,152.0
2017-09-16 05:13:11.000,tidepool,mg/dL,144.144
2017-09-16 05:18:02.560,nightscout,mg/dL,155.0
2017-09-16 05:18:11.000,tidepool,mg/dL,144.144
2017-09-16 05:23:02.860,nightscout,mg/dL,161.0
2017-09-16 05:23:11.000,tidepool,mg/dL,144.144
2017-09-16 05:28:02.847,nightscout,mg/dL,168.0
2017-09-16 05:28:11.000,tidepool,mg/dL,162.162
2017-09-16 05:33:02.824,nightscout,mg/dL,173.0
2017-09-16 05:33:11.000,tidepool,mg/dL,162.162
2017-09-16 05:38:02.921,nightscout,mg/dL,175.0
2017-09-16 05:38:11.000,tidepool,mg/dL,162.162
2017-09-16 05:43:02.774,nightscout,mg/dL,177.0
2017-09-16 05:43:11.000,tidepool,mg/dL,162.162
2017-09-16 05:48:02.872,nightscout,mg/dL,178.0
2017-09-16 05:48:11.000,tidepool,mg/dL,162.162
2017-09-16 05:53:02.847,nightscout,mg/dL,177.0
2017-09-16 05:53:11.000,tidepool,mg/dL,162.162
2017-09-16 05:58:02.822,nightscout,mg/dL,175.0
2017-09-16 05:58:11.000,tidepool,mg/dL,162.162
2017-09-16 06:03:02.799,nightscout,mg/dL,168.0
2017-09-16 06:03:11.000,tidepool,mg/dL,162.162
2017-09-16 06:08:02.773,nightscout,mg/dL,161.0
2017-09-16 06:08:11.000,tidepool,mg/dL,144.144
2017-09-16 06:13:02.243,nightscout,mg/dL,160.0
2017-09-16 06:13:11.000,tidepool,mg/dL,144.144
2017-09-16 06:18:02.781,nightscout,mg/dL,165.0
2017-09-16 06:18:11.000,tidepool,mg/dL,162.162
2017-09-16 06:23:02.816,nightscout,mg/dL,173.0
2017-09-16 06:23:11.000,tidepool,mg/dL,162.162
2017-09-16 06:28:02.792,nightscout,mg/dL,178.0
2017-09-16 06:28:11.000,tidepool,mg/dL,162.162
2017-09-16 06:33:02.768,nightscout,mg/dL,182.0
2017-09-16 06:33:11.000,tidepool,mg/dL,180.18
2017-09-16 06:38:02.867,nightscout,mg/dL,187.0
2017-09-16 06:38:11.000,tidepool,mg/dL,180.18
2017-09-16 06:43:02.718,nightscout,mg/dL,190.0
2017-09-16 06:43:11.000,tidepool,mg/dL,180.18
2017-09-16 06:48:02.817,nightscout,mg/dL,187.0
2017-09-16 06:48:11.000,tidepool,mg/dL,180.18
2017-09-16 06:53:01.915,nightscout,mg/dL,183.0
2017-09-16 06:53:11.000,tidepool,mg/dL,180.18
2017-09-16 06:58:02.643,nightscout,mg/dL,179.0
2017-09-16 06:58:11.000,tidepool,mg/dL,162.162
2017-09-16 07:03:02.742,nightscout,mg/dL,178.0
2017-09-16 07:03:11.000,tidepool,mg/dL,162.162
2017-09-16 07:08:02.716,nightscout,mg/dL,173.0
2017-09-16 07:08:11.000,tidepool,mg/dL,162.162
2017-09-16 07:13:02.697,nightscout,mg/dL,166.0
2017-09-16 07:13:11.000,tidepool,mg/dL,162.162
2017-09-16 07:18:02.538,nightscout,mg/dL,160.0
2017-09-16 07:18:11.000,tidepool,mg/dL,144.144
2017-09-16 07:23:02.096,nightscout,mg/dL,158.0
2017-09-16 07:23:11.000,tidepool,mg/dL,144.144
2017-09-16 07:28:02.723,nightscout,mg/dL,154.0
2017-09-16 07:28:11.000,tidepool,mg/dL,144.144
2017-09-16 07:33:02.697,nightscout,mg/dL,151.0
2017-09-16 07:33:11.000,tidepool,mg/dL,144.144
2017-09-16 07:38:02.673,nightscout,mg/dL,146.0
2017-09-16 07:38:11.000,tidepool,mg/dL,144.144
2017-09-16 07:43:02.143,nightscout,mg/dL,141.0
2017-09-16 07:43:11.000,tidepool,mg/dL,126.126
2017-09-16 07:48:02.622,nightscout,mg/dL,137.0
2017-09-16 07:48:11.000,tidepool,mg/dL,126.126
2017-09-16 07:53:02.596,nightscout,mg/dL,133.0
2017-09-16 07:53:11.000,tidepool,mg/dL,126.126
2017-09-16 07:58:02.696,nightscout,mg/dL,130.0
2017-09-16 07:58:11.000,tidepool,mg/dL,126.126
2017-09-16 08:03:02.671,nightscout,mg/dL,128.0
2017-09-16 08:03:11.000,tidepool,mg/dL,126.126
2017-09-16 08:08:03.141,nightscout,mg/dL,126.0
2017-09-16 08:08:12.000,tidepool,mg/dL,108.108
2017-09-16 08:13:02.627,nightscout,mg/dL,124.0
2017-09-16 08:13:11.000,tidepool,mg/dL,108.108
2017-09-16 08:15:00.000,googlesheet,mg/dL,114.0
2017-09-16 08:18:02.738,nightscout,mg/dL,123.0
2017-09-16 08:18:11.000,tidepool,mg/dL,108.108
2017-09-16 08:23:01.961,nightscout,mg/dL,121.0
2017-09-16 08:23:11.000,tidepool,mg/dL,108.108
2017-09-16 08:28:02.563,nightscout,mg/dL,119.0
2017-09-16 08:28:11.000,tidepool,mg/dL,108.108
2017-09-16 08:33:02.787,nightscout,mg/dL,118.0
2017-09-16 08:33:11.000,tidepool,mg/dL,108.108
2017-09-16 08:38:02.638,nightscout,mg/dL,117.0
2017-09-16 08:38:11.000,tidepool,mg/dL,108.108
2017-09-16 08:43:02.611,nightscout,mg/dL,117.0
2017-09-16 08:43:11.000,tidepool,mg/dL,108.108
2017-09-16 08:48:02.588,nightscout,mg/dL,119.0
2017-09-16 08:48:11.000,tidepool,mg/dL,108.108
2017-09-16 08:53:02.058,nightscout,mg/dL,123.0
2017-09-16 08:53:11.000,tidepool,mg/dL,108.108
2017-09-16 08:58:02.536,nightscout,mg/dL,127.0
2017-09-16 08:58:11.000,tidepool,mg/dL,126.126
2017-09-16 09:03:02.636,nightscout,mg/dL,131.0
2017-09-16 09:03:11.000,tidepool,mg/dL,126.126
2017-09-16 09:08:02.611,nightscout,mg/dL,134.0
2017-09-16 09:08:11.000,tidepool,mg/dL,126.126
2017-09-16 09:13:01.958,nightscout,mg/dL,137.0
2017-09-16 09:13:11.000,tidepool,mg/dL,126.126
2017-09-16 09:18:02.577,nightscout,mg/dL,140.0
2017-09-16 09:18:11.000,tidepool,mg/dL,126.126
2017-09-16 09:23:02.553,nightscout,mg/dL,141.0
2017-09-16 09:23:11.000,tidepool,mg/dL,126.126
2017-09-16 09:28:02.651,nightscout,mg/dL,141.0
2017-09-16 09:28:11.000,tidepool,mg/dL,126.126
2017-09-16 09:33:01.874,nightscout,mg/dL,144.0
2017-09-16 09:33:11.000,tidepool,mg/dL,126.126
2017-09-16 09:38:02.478,nightscout,mg/dL,147.0
2017-09-16 09:38:11.000,tidepool,mg/dL,144.144
2017-09-16 09:43:02.577,nightscout,mg/dL,151.0
2017-09-16 09:43:11.000,tidepool,mg/dL,144.144
2017-09-16 09:48:02.552,nightscout,mg/dL,152.0
2017-09-16 09:48:11.000,tidepool,mg/dL,144.144
2017-09-16 09:53:02.527,nightscout,mg/dL,153.0
2017-09-16 09:53:11.000,tidepool,mg/dL,144.144
2017-09-16 09:58:02.500,nightscout,mg/dL,151.0
2017-09-16 09:58:11.000,tidepool,mg/dL,144.144
2017-09-16 10:03:02.600,nightscout,mg/dL,148.0
2017-09-16 10:03:11.000,tidepool,mg/dL,144.144
2017-09-16 10:08:02.575,nightscout,mg/dL,145.0
2017-09-16 10:08:11.000,tidepool,mg/dL,144.144
2017-09-16 10:13:02.426,nightscout,mg/dL,142.0
2017-09-16 10:13:11.000,tidepool,mg/dL,126.126
2017-09-16 10:18:02.505,nightscout,mg/dL,141.0
2017-09-16 10:18:11.000,tidepool,mg/dL,126.126
2017-09-16 10:23:01.853,nightscout,mg/dL,139.0
2017-09-16 10:23:11.000,tidepool,mg/dL,126.126
2017-09-16 10:28:02.334,nightscout,mg/dL,138.0
2017-09-16 10:28:11.000,tidepool,mg/dL,126.126
2017-09-16 10:33:02.431,nightscout,mg/dL,137.0
2017-09-16 10:33:11.000,tidepool,mg/dL,126.126
2017-09-16 10:38:02.531,nightscout,mg/dL,136.0
2017-09-16 10:38:11.000,tidepool,mg/dL,126.126
2017-09-16 10:43:02.505,nightscout,mg/dL,133.0
2017-09-16 10:43:11.000,tidepool,mg/dL,126.126
2017-09-16 10:48:02.354,nightscout,mg/dL,131.0
2017-09-16 10:48:11.000,tidepool,mg/dL,126.126
2017-09-16 10:53:01.824,nightscout,mg/dL,129.0
2017-09-16 10:53:11.000,tidepool,mg/dL,126.126
2017-09-16 10:58:02.552,nightscout,mg/dL,127.0
2017-09-16 10:58:11.000,tidepool,mg/dL,126.126
2017-09-16 11:03:02.404,nightscout,mg/dL,125.0
2017-09-16 11:03:11.000,tidepool,mg/dL,108.108
2017-09-16 11:08:02.379,nightscout,mg/dL,124.0
2017-09-16 11:08:11.000,tidepool,mg/dL,108.108
2017-09-16 11:13:02.600,nightscout,mg/dL,122.0
2017-09-16 11:13:11.000,tidepool,mg/dL,108.108
2017-09-16 11:18:02.202,nightscout,mg/dL,122.0
2017-09-16 11:18:11.000,tidepool,mg/dL,108.108
2017-09-16 11:23:02.053,nightscout,mg/dL,123.0
2017-09-16 11:23:11.000,tidepool,mg/dL,108.108
2017-09-16 11:28:02.026,nightscout,mg/dL,122.0
2017-09-16 11:28:11.000,tidepool,mg/dL,108.108
2017-09-16 11:33:02.127,nightscout,mg/dL,120.0
2017-09-16 11:33:11.000,tidepool,mg/dL,108.108
2017-09-16 11:38:02.102,nightscout,mg/dL,117.0
2017-09-16 11:38:11.000,tidepool,mg/dL,108.108
2017-09-16 11:43:02.587,nightscout,mg/dL,113.0
2017-09-16 11:43:11.000,tidepool,mg/dL,108.108
2017-09-16 11:48:02.438,nightscout,mg/dL,110.0
2017-09-16 11:48:11.000,tidepool,mg/dL,108.108
2017-09-16 11:53:02.289,nightscout,mg/dL,108.0
2017-09-16 11:53:11.000,tidepool,mg/dL,90.09
2017-09-16 11:58:02.264,nightscout,mg/dL,106.0
2017-09-16 11:58:11.000,tidepool,mg/dL,90.09
2017-09-16 12:03:02.239,nightscout,mg/dL,104.0
2017-09-16 12:03:11.000,tidepool,mg/dL,90.09
2017-09-16 12:08:02.579,nightscout,mg/dL,103.0
2017-09-16 12:08:11.000,tidepool,mg/dL,90.09
2017-09-16 12:13:02.193,nightscout,mg/dL,103.0
2017-09-16 12:13:11.000,tidepool,mg/dL,90.09
2017-09-16 12:15:47.000,googlesheet,mg/dL,118.0
2017-09-16 12:18:02.133,nightscout,mg/dL,102.0
2017-09-16 12:18:11.000,tidepool,mg/dL,90.09
2017-09-16 12:23:02.126,nightscout,mg/dL,100.0
2017-09-16 12:23:11.000,tidepool,mg/dL,90.09
2017-09-16 12:28:02.083,nightscout,mg/dL,93.0
2017-09-16 12:28:11.000,tidepool,mg/dL,90.09
2017-09-16 12:33:02.181,nightscout,mg/dL,86.0
2017-09-16 12:33:11.000,tidepool,mg/dL,72.072
2017-09-16 12:38:02.157,nightscout,mg/dL,83.0
2017-09-16 12:38:11.000,tidepool,mg/dL,72.072
2017-09-16 12:43:01.750,nightscout,mg/dL,87.0
2017-09-16 12:43:11.000,tidepool,mg/dL,72.072
2017-09-16 12:48:01.601,nightscout,mg/dL,89.0
2017-09-16 12:48:11.000,tidepool,mg/dL,72.072
2017-09-16 12:53:02.081,nightscout,mg/dL,101.0
2017-09-16 12:53:11.000,tidepool,mg/dL,90.09
2017-09-16 12:58:02.054,nightscout,mg/dL,120.0
2017-09-16 12:58:11.000,tidepool,mg/dL,108.108
2017-09-16 13:03:02.155,nightscout,mg/dL,141.0
2017-09-16 13:03:11.000,tidepool,mg/dL,126.126
2017-09-16 13:08:02.253,nightscout,mg/dL,159.0
2017-09-16 13:08:11.000,tidepool,mg/dL,144.144
2017-09-16 13:13:01.981,nightscout,mg/dL,172.0
2017-09-16 13:13:11.000,tidepool,mg/dL,162.162
2017-09-16 13:18:02.205,nightscout,mg/dL,183.0
2017-09-16 13:18:11.000,tidepool,mg/dL,180.18
2017-09-16 13:23:02.304,nightscout,mg/dL,193.0
2017-09-16 13:23:11.000,tidepool,mg/dL,180.18
2017-09-16 13:28:01.861,nightscout,mg/dL,201.0
2017-09-16 13:28:11.000,tidepool,mg/dL,198.198
2017-09-16 13:33:01.861,nightscout,mg/dL,206.0
2017-09-16 13:33:11.000,tidepool,mg/dL,198.198
2017-09-16 13:38:01.993,nightscout,mg/dL,210.0
2017-09-16 13:38:11.000,tidepool,mg/dL,198.198
2017-09-16 13:43:02.336,nightscout,mg/dL,212.0
2017-09-16 13:43:11.000,tidepool,mg/dL,198.198
2017-09-16 13:48:01.942,nightscout,mg/dL,214.0
2017-09-16 13:48:11.000,tidepool,mg/dL,198.198
2017-09-16 13:53:02.041,nightscout,mg/dL,219.0
2017-09-16 13:53:11.000,tidepool,mg/dL,216.216
2017-09-16 13:58:01.938,nightscout,mg/dL,219.0
2017-09-16 13:58:11.000,tidepool,mg/dL,216.216
2017-09-16 14:03:01.532,nightscout,mg/dL,222.0
2017-09-16 14:03:11.000,tidepool,mg/dL,216.216
2017-09-16 14:08:02.134,nightscout,mg/dL,221.0
2017-09-16 14:08:11.000,tidepool,mg/dL,216.216
2017-09-16 14:13:02.391,nightscout,mg/dL,220.0
2017-09-16 14:13:11.000,tidepool,mg/dL,216.216
2017-09-16 14:18:01.994,nightscout,mg/dL,218.0
2017-09-16 14:18:11.000,tidepool,mg/dL,216.216
2017-09-16 14:23:02.208,nightscout,mg/dL,218.0
2017-09-16 14:23:11.000,tidepool,mg/dL,216.216
2017-09-16 14:28:01.819,nightscout,mg/dL,216.0
2017-09-16 14:28:11.000,tidepool,mg/dL,198.198
2017-09-16 14:33:01.996,nightscout,mg/dL,214.0
2017-09-16 14:33:11.000,tidepool,mg/dL,198.198
2017-09-16 14:38:02.094,nightscout,mg/dL,211.0
2017-09-16 14:38:11.000,tidepool,mg/dL,198.198
2017-09-16 14:43:02.190,nightscout,mg/dL,209.0
2017-09-16 14:43:11.000,tidepool,mg/dL,198.198
2017-09-16 14:48:02.179,nightscout,mg/dL,220.0
2017-09-16 14:48:11.000,tidepool,mg/dL,216.216
2017-09-16 14:53:02.155,nightscout,mg/dL,222.0
2017-09-16 14:53:11.000,tidepool,mg/dL,216.216
2017-09-16 14:58:01.894,nightscout,mg/dL,222.0
2017-09-16 14:58:11.000,tidepool,mg/dL,216.216
2017-09-16 15:03:02.192,nightscout,mg/dL,223.0
2017-09-16 15:03:11.000,tidepool,mg/dL,216.216
2017-09-16 15:08:01.761,nightscout,mg/dL,217.0
2017-09-16 15:08:11.000,tidepool,mg/dL,216.216
2017-09-16 15:13:01.747,nightscout,mg/dL,210.0
2017-09-16 15:13:11.000,tidepool,mg/dL,198.198
2017-09-16 15:18:01.846,nightscout,mg/dL,206.0
2017-09-16 15:18:11.000,tidepool,mg/dL,198.198
2017-09-16 15:23:02.147,nightscout,mg/dL,199.0
2017-09-16 15:23:11.000,tidepool,mg/dL,198.198
2017-09-16 15:28:02.122,nightscout,mg/dL,193.0
2017-09-16 15:28:11.000,tidepool,mg/dL,180.18
2017-09-16 15:33:01.714,nightscout,mg/dL,193.0
2017-09-16 15:33:11.000,tidepool,mg/dL,180.18
2017-09-16 15:38:01.635,nightscout,mg/dL,187.0
2017-09-16 15:38:11.000,tidepool,mg/dL,180.18
2017-09-16 15:43:01.635,nightscout,mg/dL,180.0
2017-09-16 15:43:11.000,tidepool,mg/dL,162.162
2017-09-16 15:48:01.826,nightscout,mg/dL,174.0
2017-09-16 15:48:11.000,tidepool,mg/dL,162.162
2017-09-16 15:53:02.057,nightscout,mg/dL,167.0
2017-09-16 15:53:11.000,tidepool,mg/dL,162.162
2017-09-16 15:58:01.783,nightscout,mg/dL,160.0
2017-09-16 15:58:11.000,tidepool,mg/dL,144.144
2017-09-16 16:03:01.812,nightscout,mg/dL,156.0
2017-09-16 16:03:11.000,tidepool,mg/dL,144.144
2017-09-16 16:08:01.675,nightscout,mg/dL,149.0
2017-09-16 16:08:11.000,tidepool,mg/dL,144.144
2017-09-16 16:13:01.773,nightscout,mg/dL,143.0
2017-09-16 16:13:11.000,tidepool,mg/dL,126.126
2017-09-16 16:18:01.756,nightscout,mg/dL,137.0
2017-09-16 16:18:11.000,tidepool,mg/dL,126.126
2017-09-16 16:23:01.878,nightscout,mg/dL,130.0
2017-09-16 16:23:11.000,tidepool,mg/dL,126.126
2017-09-16 16:28:01.731,nightscout,mg/dL,124.0
2017-09-16 16:28:11.000,tidepool,mg/dL,108.108
2017-09-16 16:33:01.563,nightscout,mg/dL,119.0
2017-09-16 16:33:11.000,tidepool,mg/dL,108.108
2017-09-16 16:38:01.795,nightscout,mg/dL,117.0
2017-09-16 16:38:11.000,tidepool,mg/dL,108.108
2017-09-16 16:43:01.837,nightscout,mg/dL,114.0
2017-09-16 16:43:10.000,tidepool,mg/dL,108.108
2017-09-16 16:48:01.812,nightscout,mg/dL,110.0
2017-09-16 16:48:10.000,tidepool,mg/dL,108.108
2017-09-16 16:53:01.910,nightscout,mg/dL,109.0
2017-09-16 16:53:10.000,tidepool,mg/dL,108.108
2017-09-16 16:58:01.537,nightscout,mg/dL,111.0
2017-09-16 16:58:10.000,tidepool,mg/dL,108.108
2017-09-16 17:03:01.760,nightscout,mg/dL,116.0
2017-09-16 17:03:10.000,tidepool,mg/dL,108.108
2017-09-16 17:08:01.805,nightscout,mg/dL,121.0
2017-09-16 17:08:11.000,tidepool,mg/dL,108.108
2017-09-16 17:13:01.781,nightscout,mg/dL,127.0
2017-09-16 17:13:10.000,tidepool,mg/dL,126.126
2017-09-16 17:18:01.586,nightscout,mg/dL,131.0
2017-09-16 17:18:10.000,tidepool,mg/dL,126.126
2017-09-16 17:23:01.561,nightscout,mg/dL,130.0
2017-09-16 17:23:10.000,tidepool,mg/dL,126.126
2017-09-16 17:28:01.656,nightscout,mg/dL,132.0
2017-09-16 17:28:11.000,tidepool,mg/dL,126.126
2017-09-16 17:33:01.754,nightscout,mg/dL,135.0
2017-09-16 17:33:10.000,tidepool,mg/dL,126.126
2017-09-16 17:38:00.605,nightscout,mg/dL,137.0
2017-09-16 17:38:10.000,tidepool,mg/dL,126.126
2017-09-16 17:43:00.489,nightscout,mg/dL,138.0
2017-09-16 17:43:10.000,tidepool,mg/dL,126.126
2017-09-16 17:48:00.462,nightscout,mg/dL,138.0
2017-09-16 17:48:10.000,tidepool,mg/dL,126.126
2017-09-16 17:53:00.934,nightscout,mg/dL,140.0
2017-09-16 17:53:10.000,tidepool,mg/dL,126.126
2017-09-16 17:58:01.670,nightscout,mg/dL,142.0
2017-09-16 17:58:10.000,tidepool,mg/dL,126.126
2017-09-16 18:03:00.566,nightscout,mg/dL,139.0
2017-09-16 18:03:10.000,tidepool,mg/dL,126.126
2017-09-16 18:08:00.664,nightscout,mg/dL,141.0
2017-09-16 18:08:10.000,tidepool,mg/dL,126.126
2017-09-16 18:13:00.902,nightscout,mg/dL,143.0
2017-09-16 18:13:10.000,tidepool,mg/dL,126.126
2017-09-16 18:18:00.720,nightscout,mg/dL,145.0
2017-09-16 18:18:10.000,tidepool,mg/dL,144.144
2017-09-16 18:23:01.197,nightscout,mg/dL,145.0
2017-09-16 18:23:10.000,tidepool,mg/dL,144.144
2017-09-16 18:28:00.669,nightscout,mg/dL,142.0
2017-09-16 18:28:11.000,tidepool,mg/dL,126.126
2017-09-16 18:33:00.520,nightscout,mg/dL,135.0
2017-09-16 18:33:10.000,tidepool,mg/dL,126.126
2017-09-16 18:38:00.626,nightscout,mg/dL,138.0
2017-09-16 18:38:10.000,tidepool,mg/dL,126.126
2017-09-16 18:43:00.478,nightscout,mg/dL,127.0
2017-09-16 18:43:10.000,tidepool,mg/dL,126.126
2017-09-16 18:48:00.451,nightscout,mg/dL,111.0
2017-09-16 18:48:10.000,tidepool,mg/dL,108.108
2017-09-16 18:53:00.501,nightscout,mg/dL,96.0
2017-09-16 18:53:10.000,tidepool,mg/dL,90.09
2017-09-16 18:58:00.352,nightscout,mg/dL,86.0
2017-09-16 18:58:10.000,tidepool,mg/dL,72.072
2017-09-16 19:03:00.271,nightscout,mg/dL,83.0
2017-09-16 19:03:10.000,tidepool,mg/dL,72.072
2017-09-16 19:08:00.274,nightscout,mg/dL,85.0
2017-09-16 19:08:10.000,tidepool,mg/dL,72.072
2017-09-16 19:13:00.620,nightscout,mg/dL,93.0
2017-09-16 19:13:10.000,tidepool,mg/dL,90.09
2017-09-16 19:18:00.479,nightscout,mg/dL,103.0
2017-09-16 19:18:10.000,tidepool,mg/dL,90.09
2017-09-16 19:23:00.525,nightscout,mg/dL,113.0
2017-09-16 19:23:10.000,tidepool,mg/dL,108.108
2017-09-16 19:28:00.767,nightscout,mg/dL,121.0
2017-09-16 19:28:10.000,tidepool,mg/dL,108.108
2017-09-16 19:33:00.457,nightscout,mg/dL,127.0
2017-09-16 19:33:10.000,tidepool,mg/dL,126.126
2017-09-16 19:38:01.059,nightscout,mg/dL,146.0
2017-09-16 19:38:10.000,tidepool,mg/dL,144.144
2017-09-16 19:43:01.016,nightscout,mg/dL,148.0
2017-09-16 19:43:10.000,tidepool,mg/dL,144.144
2017-09-16 19:48:01.134,nightscout,mg/dL,157.0
2017-09-16 19:48:10.000,tidepool,mg/dL,144.144
2017-09-16 19:53:01.134,nightscout,mg/dL,156.0
2017-09-16 19:53:10.000,tidepool,mg/dL,144.144
2017-09-16 19:58:00.213,nightscout,mg/dL,150.0
2017-09-16 19:58:10.000,tidepool,mg/dL,144.144
2017-09-16 20:03:00.259,nightscout,mg/dL,144.0
2017-09-16 20:03:10.000,tidepool,mg/dL,126.126
2017-09-16 20:08:00.283,nightscout,mg/dL,138.0
2017-09-16 20:08:10.000,tidepool,mg/dL,126.126
2017-09-16 20:13:00.259,nightscout,mg/dL,136.0
2017-09-16 20:13:10.000,tidepool,mg/dL,126.126
2017-09-16 20:18:00.515,nightscout,mg/dL,137.0
2017-09-16 20:18:10.000,tidepool,mg/dL,126.126
2017-09-16 20:23:00.235,nightscout,mg/dL,139.0
2017-09-16 20:23:10.000,tidepool,mg/dL,126.126
2017-09-16 20:28:00.370,nightscout,mg/dL,134.0
2017-09-16 20:28:10.000,tidepool,mg/dL,126.126
2017-09-16 20:33:00.281,nightscout,mg/dL,126.0
2017-09-16 20:33:10.000,tidepool,mg/dL,108.108
2017-09-16 20:38:00.256,nightscout,mg/dL,120.0
2017-09-16 20:38:10.000,tidepool,mg/dL,108.108
2017-09-16 20:43:00.230,nightscout,mg/dL,114.0
2017-09-16 20:43:10.000,tidepool,mg/dL,108.108
2017-09-16 20:48:01.081,nightscout,mg/dL,109.0
2017-09-16 20:48:10.000,tidepool,mg/dL,108.108
2017-09-16 20:53:00.693,nightscout,mg/dL,108.0
2017-09-16 20:53:10.000,tidepool,mg/dL,90.09
2017-09-16 20:58:00.667,nightscout,mg/dL,109.0
2017-09-16 20:58:10.000,tidepool,mg/dL,108.108
2017-09-16 21:03:00.597,nightscout,mg/dL,111.0
2017-09-16 21:03:10.000,tidepool,mg/dL,108.108
2017-09-16 21:08:01.268,nightscout,mg/dL,115.0
2017-09-16 21:08:10.000,tidepool,mg/dL,108.108
2017-09-16 21:09:10.000,googlesheet,mg/dL,90.0
2017-09-16 21:13:01.102,nightscout,mg/dL,117.0
2017-09-16 21:13:10.000,tidepool,mg/dL,108.108
2017-09-16 21:18:00.566,nightscout,mg/dL,114.0
2017-09-16 21:18:10.000,tidepool,mg/dL,108.108
2017-09-16 21:23:01.540,nightscout,mg/dL,106.0
2017-09-16 21:23:10.000,tidepool,mg/dL,90.09
2017-09-16 21:28:01.516,nightscout,mg/dL,99.0
2017-09-16 21:28:10.000,tidepool,mg/dL,90.09
2017-09-16 21:33:01.490,nightscout,mg/dL,94.0
2017-09-16 21:33:10.000,tidepool,mg/dL,90.09
2017-09-16 21:38:00.588,nightscout,mg/dL,94.0
2017-09-16 21:38:10.000,tidepool,mg/dL,90.09
2017-09-16 21:43:00.256,nightscout,mg/dL,103.0
2017-09-16 21:43:10.000,tidepool,mg/dL,90.09
2017-09-16 21:48:00.885,nightscout,mg/dL,102.0
2017-09-16 21:48:10.000,tidepool,mg/dL,90.09
2017-09-16 21:53:00.885,nightscout,mg/dL,104.0
